Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,Time,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,HTWinner,HTWinningMargin,FTWinner,FTWinningMargin,TotalMatchPoints,TotalMatchGoals
2023,1,18/03/2023,37.6,13.1,0,M.C.G.,7:25 PM,"48,103",Melbourne,3.3,9.4,13.8,17.13,115,Western Bulldogs,2.4,5.9,8.1,9.11,65,Melbourne,19,Melbourne,50,180,26
2023,1,18/03/2023,28.6,22.1,0,Carrara,7:00 PM,"13,648",Gold Coast Suns,2.1,3.2,6.4,9.7,61,Sydney Swans,5.4,7.7,13.1,16.14,110,Sydney,29,Sydney,49,171,25
2023,1,19/03/2023,35.4,20.1,0,Sydney Showground,1:10 PM,"8,169",GWS Giants,2.2,4.8,10.11,15.16,106,Adelaide Crows,4.9,8.12,10.16,12.18,90,Adelaide,28,Greater Western Sydney,16,196,27
2023,1,19/03/2023,19.4,16.8,0,M.C.G.,3:20 PM,"68,691",Hawthorn,4.5,5.7,5.9,9.11,65,Essendon,3.1,8.5,14.8,19.1,124,Essendon,16,Essendon,59,189,28
2023,1,19/03/2023,19.4,16.8,0,Docklands,4:40 PM,"23,429",St Kilda,3.3,5.4,6.6,10.7,67,Fremantle,2.1,5.4,7.6,7.1,52,Fremantle,0,St Kilda,15,119,17
2023,2,23/03/2023,23.3,14.7,0,M.C.G.,7:20 PM,"55,861",Carlton,2.6,6.8,12.11,13.12,90,Geelong Cats,2.1,5.6,9.6,12.1,82,Carlton,8,Carlton,8,172,25
2023,2,24/03/2023,31.2,19,0,Gabba,6:55 PM,"30,047",Brisbane Lions,6.2,8.4,13.5,14.9,93,Melbourne,2.1,5.2,7.3,13.4,82,Brisbane Lions,20,Brisbane Lions,11,175,27
2023,2,25/03/2023,20.3,11,0.3,M.C.G.,1:45 PM,"60,744",Collingwood,7.2,13.5,15.7,21.9,135,Port Adelaide,3.3,5.4,8.7,9.1,64,Collingwood,49,Collingwood,71,199,30
2023,2,25/03/2023,24.9,13.9,0,Adelaide Oval,4:05 PM,"38,492",Adelaide Crows,1.3,3.6,8.14,10.16,76,Richmond,4.1,11.3,12.4,17.6,108,Richmond,45,Richmond,32,184,27
2023,2,25/03/2023,20.3,11,0.3,Docklands,7:25 PM,"33,294",Western Bulldogs,0.1,4.5,5.8,5.11,41,St Kilda,4.1,5.4,11.5,14.8,92,St Kilda,5,St Kilda,51,133,19
2023,2,25/03/2023,30.8,16.8,1.2,Perth Stadium,4:30 PM,"40,487",Fremantle,2.3,3.6,6.8,10.12,72,North Melbourne,4.1,5.2,8.6,11.7,73,North Melbourne,8,North Melbourne,1,145,21
2023,2,26/03/2023,25.8,19.2,1.4,S.C.G.,1:10 PM,"37,052",Sydney Swans,4.6,8.7,13.11,17.16,118,Hawthorn,1.5,2.7,2.9,4.13,37,Sydney,36,Sydney,81,155,21
2023,2,26/03/2023,19.4,10.3,0,Docklands,3:20 PM,"32,915",Essendon,3.4,7.6,11.6,16.12,108,Gold Coast Suns,3.2,6.6,10.12,11.14,80,Essendon,6,Essendon,28,188,27
2023,2,26/03/2023,27,18.5,0.2,Perth Stadium,3:20 PM,"44,649",West Coast Eagles,2.3,10.6,13.1,14.16,100,GWS Giants,3.4,5.5,8.1,11.15,81,West Coast,31,West Coast,19,181,25
2023,3,30/03/2023,20.3,11.8,12.4,Docklands,7:20 PM,"23,665",Western Bulldogs,1.2,4.3,8.4,10.7,67,Brisbane Lions,1.3,2.7,6.8,7.11,53,Western Bulldogs,8,Western Bulldogs,14,120,17
2023,3,31/03/2023,21.4,12.8,0,M.C.G.,7:50 PM,"85,241",Collingwood,2.6,3.1,7.15,8.15,63,Richmond,1,1.3,4.5,7.7,49,Collingwood,10,Collingwood,14,112,15
2023,3,1/04/2023,19,2.9,0,York Park,1:45 PM,"11,007",Hawthorn,3.4,8.4,9.5,11.14,80,North Melbourne,1.3,4.3,7.5,9.7,61,Hawthorn,25,Hawthorn,19,141,20
2023,3,1/04/2023,20.6,12.2,0,Sydney Showground,4:35 PM,"9,691",GWS Giants,5.3,6.5,7.9,9.1,64,Carlton,4.6,7.11,7.16,9.2,74,Carlton,12,Carlton,10,138,18
2023,3,1/04/2023,15.9,9.4,5,M.C.G.,7:25 PM,"69,255",St Kilda,5.4,7.5,9.7,14.8,92,Essendon,1.1,4.5,6.6,11.8,74,St Kilda,18,St Kilda,18,166,25
2023,3,1/04/2023,18.9,11.9,0,Adelaide Oval,7:00 PM,"48,962",Port Adelaide,6.1,9.3,11.5,13.8,86,Adelaide Crows,5.1,9.3,11.8,18.9,117,Adelaide,0,Adelaide,31,203,31
2023,3,2/04/2023,27.2,17.3,0,Carrara,2:10 PM,"13,122",Gold Coast Suns,2.3,3.9,6.11,10.13,73,Geelong Cats,3.4,3.6,5.1,7.12,54,Gold Coast,3,Gold Coast,19,127,17
2023,3,2/04/2023,19.1,6.7,0.4,M.C.G.,3:20 PM,"42,423",Melbourne,6.1,9.3,14.4,21.8,134,Sydney Swans,1.3,6.6,9.9,12.12,84,Melbourne,15,Melbourne,50,218,33
2023,3,2/04/2023,27.1,15.2,0,Perth Stadium,3:20 PM,"56,090",Fremantle,5.1,9.5,10.8,16.12,108,West Coast Eagles,5.2,5.7,8.12,9.13,67,Fremantle,22,Fremantle,41,175,25
2023,4,6/04/2023,29.6,18.8,0.2,Gabba,7:35 PM,"33,565",Brisbane Lions,3.2,9.4,14.6,18.8,116,Collingwood,5.3,5.6,8.12,11.17,83,Brisbane Lions,22,Brisbane Lions,33,199,29
2023,4,7/04/2023,19.8,15.7,6.6,Docklands,4:20 PM,"49,062",North Melbourne,3.4,5.8,6.12,11.18,84,Carlton,2.4,5.6,11.7,16.11,107,North Melbourne,2,Carlton,23,191,27
2023,4,8/04/2023,19.3,14.8,4.6,Adelaide Oval,1:15 PM,"33,725",Adelaide Crows,6.1,10.4,11.8,17.9,111,Fremantle,3.2,4.4,6.6,10.12,72,Adelaide,36,Adelaide,39,183,27
2023,4,8/04/2023,19.2,12.8,9.6,M.C.G.,4:35 PM,"56,449",Richmond,2.4,10.7,10.11,12.12,84,Western Bulldogs,6.3,8.5,9.11,12.17,89,Richmond,14,Western Bulldogs,5,173,24
2023,4,8/04/2023,24.5,14.8,3,S.C.G.,7:30 PM,"31,686",Sydney Swans,3.2,4.6,7.1,9.1,64,Port Adelaide,0.3,4.6,5.8,9.12,66,Port Adelaide,0,Port Adelaide,2,130,18
2023,4,8/04/2023,19.2,12.8,9.6,Docklands,7:30 PM,"21,049",St Kilda,3.2,8.6,13.1,17.11,113,Gold Coast Suns,3.4,4.8,5.11,8.12,60,St Kilda,22,St Kilda,53,173,25
2023,4,9/04/2023,16.2,9.9,9,Docklands,2:10 PM,"28,815",Essendon,2.8,3.13,8.19,11.22,88,GWS Giants,4,6.5,9.7,11.9,75,Greater Western Sydney,10,Essendon,13,163,22
2023,4,9/04/2023,23.8,16.3,0,Perth Stadium,3:20 PM,"42,458",West Coast Eagles,2.2,4.4,6.8,9.9,63,Melbourne,5.1,8.4,14.9,19.12,126,Melbourne,24,Melbourne,63,189,28
2023,4,10/04/2023,15.2,9.2,15.5,M.C.G.,3:20 PM,"65,335",Geelong Cats,3.2,4.3,14.8,19.13,127,Hawthorn,3.3,5.6,5.6,6.9,45,Hawthorn,9,Geelong,82,172,25
2023,5,13/04/2023,19.6,14.6,0,Adelaide Oval,7:10 PM,"47,395",Adelaide Crows,8.3,10.5,13.7,18.1,118,Carlton,2.1,5.4,7.7,9.8,62,Adelaide,31,Adelaide,56,180,27
2023,5,14/04/2023,27.2,9.9,0,Norwood Oval,4:40 PM,"9,329",Fremantle,3,6.2,11.5,15.1,100,Gold Coast Suns,4.4,9.7,11.11,13.12,90,Gold Coast,23,Fremantle,10,190,28
2023,5,14/04/2023,27.2,9.9,0,Adelaide Oval,7:40 PM,"42,134",Richmond,2.2,3.8,10.9,11.12,78,Sydney Swans,4.4,7.5,11.1,18.14,122,Sydney,21,Sydney,44,200,29
2023,5,15/04/2023,17.4,7.5,9.8,Summit Sports Park,12:40 PM,"7,329",Brisbane Lions,5.1,10.6,17.13,22.2,152,North Melbourne,5.1,7.1,9.2,12.5,77,Brisbane Lions,23,Brisbane Lions,75,229,34
2023,5,15/04/2023,19.9,15.3,7.2,Adelaide Oval,3:40 PM,"33,832",Essendon,5.4,9.1,12.13,15.14,104,Melbourne,4.2,7.5,7.7,11.11,77,Essendon,8,Essendon,27,181,26
2023,5,15/04/2023,19.9,15.3,7.2,Adelaide Oval,7:20 PM,"45,115",Port Adelaide,3.5,5.8,6.1,10.1,70,Western Bulldogs,1.2,4.5,7.6,8.8,56,Port Adelaide,9,Port Adelaide,14,126,18
2023,5,16/04/2023,18.3,12.2,8,Adelaide Oval,12:40 PM,"30,120",Geelong Cats,5.3,14.5,19.7,21.1,136,West Coast Eagles,2.3,3.7,9.8,13.11,89,Geelong,64,Geelong,47,225,34
2023,5,16/04/2023,18.3,12.2,8,Norwood Oval,2:50 PM,"9,057",GWS Giants,2.2,5.7,6.11,10.17,77,Hawthorn,2.3,4.5,8.7,11.9,75,Greater Western Sydney,8,Greater Western Sydney,2,152,21
2023,5,16/04/2023,18.3,12.2,8,Adelaide Oval,4:20 PM,"43,976",Collingwood,2.2,4.4,6.1,10.1,70,St Kilda,2.2,4.3,6.4,9.1,64,Collingwood,1,Collingwood,6,134,19
2023,6,21/04/2023,28.4,8.6,0,Perth Stadium,6:10 PM,"47,503",Fremantle,3.1,6.2,9.6,10.9,69,Western Bulldogs,3.7,8.9,12.11,17.16,118,Western Bulldogs,19,Western Bulldogs,49,187,27
2023,6,22/04/2023,21.6,9.3,0,Adelaide Oval,1:15 PM,"31,638",Port Adelaide,3.2,9.6,13.9,16.13,109,West Coast Eagles,2.3,3.6,7.8,10.9,69,Port Adelaide,36,Port Adelaide,40,178,26
2023,6,22/04/2023,21.7,2.1,0,Manuka Oval,4:35 PM,"10,461",GWS Giants,2.2,6.4,10.7,13.9,87,Brisbane Lions,5.3,9.5,14.5,16.12,108,Brisbane Lions,19,Brisbane Lions,21,195,29
2023,6,22/04/2023,17.4,12.7,0,Kardinia Park,7:25 PM,"23,134",Geelong Cats,6.3,11.3,18.5,20.1,130,Sydney Swans,2,5.4,5.5,5.7,37,Geelong,35,Geelong,93,167,25
2023,6,23/04/2023,21.7,6.3,0,York Park,1:10 PM,"10,119",Hawthorn,2.1,5.4,8.8,11.1,76,Adelaide Crows,2.3,5.7,8.9,11.13,79,Adelaide,3,Adelaide,3,155,22
2023,6,23/04/2023,19.7,14,0,Docklands,3:20 PM,"45,770",Carlton,3.4,6.7,7.1,8.12,60,St Kilda,3.2,6.3,11.7,12.1,82,Carlton,4,St Kilda,22,142,20
2023,6,23/04/2023,25.4,18.3,0.4,Carrara,4:40 PM,"9,672",Gold Coast Suns,4.3,7.6,10.1,14.13,97,North Melbourne,1.2,4.3,4.5,7.12,54,Gold Coast,21,Gold Coast,43,151,21
2023,6,24/04/2023,24.7,8.2,0,M.C.G.,7:25 PM,"83,985",Melbourne,2.2,6.2,10.5,15.6,96,Richmond,5.2,8.4,10.7,11.12,78,Richmond,14,Melbourne,18,174,26
2023,6,25/04/2023,25.6,11.2,0,M.C.G.,3:20 PM,"95,179",Collingwood,1.4,5.7,6.1,13.12,90,Essendon,3.2,5.5,11.8,11.11,77,Collingwood,2,Collingwood,13,167,24
2023,7,28/04/2023,21.4,15.7,1.6,Docklands,7:50 PM,"25,845",St Kilda,5.2,5.6,8.8,11.1,76,Port Adelaide,2.2,6.7,9.1,12.11,83,Port Adelaide,7,Port Adelaide,7,159,23
2023,7,29/04/2023,25.1,15.3,0.2,Gabba,1:45 PM,"25,528",Brisbane Lions,3.5,8.7,13.1,17.13,115,Fremantle,1.3,3.6,8.6,10.7,67,Brisbane Lions,31,Brisbane Lions,48,182,27
2023,7,29/04/2023,19.6,17.5,0,S.C.G.,2:10 PM,"31,615",Sydney Swans,3.2,7.5,13.9,16.1,106,GWS Giants,4.1,9.3,12.3,17.5,107,Greater Western Sydney,10,Greater Western Sydney,1,213,33
2023,7,29/04/2023,15.9,7.4,5.5,Docklands,4:35 PM,"40,119",Western Bulldogs,3.2,7.3,10.6,14.1,94,Hawthorn,3.3,7.6,7.9,9.11,65,Hawthorn,3,Western Bulldogs,29,159,23
2023,7,29/04/2023,15.9,7.4,5.5,M.C.G.,7:25 PM,"29,455",Melbourne,8.2,13.3,16.4,22.7,139,North Melbourne,1,2.3,4.6,7.7,49,Melbourne,66,Melbourne,90,188,29
2023,7,29/04/2023,20.8,5.1,0,Perth Stadium,5:30 PM,"47,940",West Coast Eagles,2.3,3.4,3.7,6.8,44,Carlton,5.6,9.8,14.12,23.14,152,Carlton,40,Carlton,108,196,29
2023,7,30/04/2023,16.4,2.5,0.1,M.C.G.,1:10 PM,"67,457",Essendon,2,7.2,11.6,16.8,104,Geelong Cats,6.3,14.4,17.6,20.12,132,Geelong,44,Geelong,28,236,36
2023,7,30/04/2023,16.4,2.5,0.1,Docklands,3:20 PM,"23,664",Richmond,1.5,2.9,4.11,6.12,48,Gold Coast Suns,2.1,4.2,10.3,11.6,72,Gold Coast,5,Gold Coast,24,120,17
2023,7,30/04/2023,17.9,10.5,0.6,Adelaide Oval,4:10 PM,"43,942",Adelaide Crows,3.6,3.1,6.15,7.16,58,Collingwood,0.2,3.4,5.5,8.11,59,Collingwood,3,Collingwood,1,117,15
2023,8,5/05/2023,16.9,8.8,0,Docklands,7:50 PM,"45,458",Carlton,5.1,6.3,6.5,11.8,74,Brisbane Lions,5.3,7.7,12.9,15.1,100,Brisbane Lions,10,Brisbane Lions,26,174,26
2023,8,6/05/2023,11.5,9.3,16.2,M.C.G.,1:45 PM,"28,293",Richmond,1.2,5.8,10.12,15.14,104,West Coast Eagles,2.3,4.5,7.6,8.1,58,Richmond,9,Richmond,46,162,23
2023,8,6/05/2023,13.5,9.2,5.2,Kardinia Park,2:10 PM,"21,415",Geelong Cats,2.6,8.8,10.11,14.14,98,Adelaide Crows,2.4,6.4,8.5,11.6,72,Geelong,16,Geelong,26,170,25
2023,8,6/05/2023,23.8,15.5,0,Carrara,4:35 PM,"11,440",Gold Coast Suns,3.3,7.4,11.6,13.7,85,Melbourne,4.4,8.5,11.6,13.12,90,Melbourne,7,Melbourne,5,175,26
2023,8,6/05/2023,16.9,11.5,2,Perth Stadium,5:30 PM,"37,160",Fremantle,5.3,10.4,14.6,18.9,117,Hawthorn,3.2,5.3,5.5,7.6,48,Fremantle,31,Fremantle,69,165,25
2023,8,6/05/2023,16.4,-1.3,0.2,Manuka Oval,7:30 PM,"10,039",GWS Giants,2.3,5.4,5.9,10.11,71,Western Bulldogs,4.1,7.4,11.6,13.8,86,Western Bulldogs,12,Western Bulldogs,15,157,23
2023,8,7/05/2023,15.9,3.9,0.6,Adelaide Oval,12:40 PM,"36,247",Port Adelaide,3.4,5.11,9.16,12.2,92,Essendon,6.1,9.1,11.3,13.9,87,Essendon,14,Port Adelaide,5,179,25
2023,8,7/05/2023,12.1,5.4,25.6,M.C.G.,3:20 PM,"71,463",Collingwood,3.5,4.6,6.9,11.11,77,Sydney Swans,1.2,5.8,5.1,6.12,48,Sydney,8,Collingwood,29,125,17
2023,8,7/05/2023,12.1,5.4,25.6,Docklands,4:40 PM,"22,065",North Melbourne,0.4,0.7,3.7,4.1,34,St Kilda,1.6,3.9,6.15,8.16,64,St Kilda,20,St Kilda,30,98,12
2023,9,12/05/2023,18.2,9.5,0,M.C.G.,7:20 PM,"58,141",Richmond,6,8.3,11.5,16.6,102,Geelong Cats,2.7,5.11,7.11,11.12,78,Richmond,10,Richmond,24,180,27
2023,9,12/05/2023,23.3,5.4,0,Perth Stadium,6:40 PM,"36,219",West Coast Eagles,2.3,3.5,5.7,6.7,43,Gold Coast Suns,3.2,11.7,11.1,16.17,113,Gold Coast,50,Gold Coast,70,156,22
2023,9,13/05/2023,20.5,12.4,0,S.C.G.,1:45 PM,"28,927",Sydney Swans,3.1,5.2,9.5,13.8,86,Fremantle,1.1,7.3,12.4,16.7,103,Fremantle,13,Fremantle,17,189,29
2023,9,13/05/2023,16.4,7.3,0,Bellerive Oval,2:10 PM,"6,310",North Melbourne,3.2,4.4,8.5,10.5,65,Port Adelaide,3.3,11.7,15.11,20.15,135,Port Adelaide,45,Port Adelaide,70,200,30
2023,9,13/05/2023,16.8,8,0.2,M.C.G.,4:35 PM,"39,818",Hawthorn,0.1,1.3,6.5,7.7,49,Melbourne,5.5,8.6,11.1,15.13,103,Melbourne,45,Melbourne,54,152,22
2023,9,13/05/2023,24.3,13.6,0.4,Gabba,7:25 PM,"31,898",Brisbane Lions,2.2,2.7,7.11,12.15,87,Essendon,1.3,4.5,5.6,6.9,45,Essendon,10,Brisbane Lions,42,132,18
2023,9,13/05/2023,16.8,8,0.2,Docklands,7:30 PM,"42,756",Carlton,0.3,1.4,5.8,8.11,59,Western Bulldogs,2.2,4.4,6.1,11.13,79,Western Bulldogs,18,Western Bulldogs,20,138,19
2023,9,14/05/2023,23.8,9,0,Adelaide Oval,12:40 PM,"33,805",Adelaide Crows,6.2,10.2,15.6,19.7,121,St Kilda,1.1,5.5,7.7,10.9,69,Adelaide,27,Adelaide,52,190,29
2023,9,14/05/2023,20.2,4.7,0,M.C.G.,4:40 PM,"37,631",Collingwood,5.1,9.4,13.8,18.12,120,GWS Giants,2.4,3.8,6.9,7.13,55,Collingwood,32,Collingwood,65,175,25
2023,10,19/05/2023,17,6.2,2.4,Adelaide Oval,7:20 PM,"37,565",Port Adelaide,3.2,5.7,8.8,11.14,80,Melbourne,1.2,3.5,10.7,11.1,76,Port Adelaide,14,Port Adelaide,4,156,22
2023,10,20/05/2023,14.7,7.2,3.5,Docklands,1:45 PM,"21,003",North Melbourne,3.3,5.3,10.4,14.6,90,Sydney Swans,3.6,7.7,11.7,14.9,93,Sydney,16,Sydney,3,183,28
2023,10,20/05/2023,12.5,1.9,3.2,Eureka Stadium,2:10 PM,"10,114",Western Bulldogs,4.7,5.13,9.19,11.19,85,Adelaide Crows,1.2,3.4,4.6,5.1,40,Western Bulldogs,21,Western Bulldogs,45,125,16
2023,10,20/05/2023,23.4,12,0,Perth Stadium,2:35 PM,"45,811",Fremantle,3.2,8.4,13.6,16.1,106,Geelong Cats,3.4,6.7,11.8,11.11,77,Fremantle,9,Fremantle,29,183,27
2023,10,20/05/2023,22.6,8.8,0,Gabba,7:30 PM,"23,286",Brisbane Lions,4.2,6.6,10.8,16.11,107,Gold Coast Suns,2.5,5.6,8.9,9.1,64,Brisbane Lions,6,Brisbane Lions,43,171,25
2023,10,20/05/2023,14.7,7.2,3.5,M.C.G.,7:40 PM,"78,300",Essendon,4.1,5.7,6.1,10.11,71,Richmond,3.5,6.6,8.1,10.1,70,Richmond,5,Essendon,1,141,20
2023,10,21/05/2023,16.6,2.3,0,York Park,1:10 PM,"9,135",Hawthorn,7.1,11.4,14.8,22.1,142,West Coast Eagles,2,4,4.1,4.2,26,Hawthorn,46,Hawthorn,116,168,26
2023,10,21/05/2023,14.8,9.2,2.4,M.C.G.,3:20 PM,"80,354",Carlton,1.2,4.6,5.1,7.15,57,Collingwood,5.2,10.5,11.6,13.7,85,Collingwood,35,Collingwood,28,142,20
2023,10,21/05/2023,19.9,7.1,0,Sydney Showground,4:40 PM,"7,508",GWS Giants,4.1,8.3,11.4,12.8,80,St Kilda,3.3,8.3,11.7,13.14,92,St Kilda,0,St Kilda,12,172,25
2023,11,26/05/2023,17.3,12.9,0,S.C.G.,7:50 PM,"36,310",Sydney Swans,4.1,6.2,8.8,11.11,77,Carlton,3.4,4.8,6.12,6.15,51,Sydney,6,Sydney,26,128,17
2023,11,27/05/2023,15.6,8.3,0.9,Docklands,1:45 PM,"32,022",St Kilda,3.2,5.4,11.4,12.6,78,Hawthorn,2.4,4.1,7.14,12.16,88,St Kilda,9,Hawthorn,10,166,24
2023,11,27/05/2023,15.6,8.3,0.9,M.C.G.,2:10 PM,"29,154",Melbourne,3.2,4.5,6.8,10.12,72,Fremantle,2,4.3,9.5,12.7,79,Melbourne,2,Fremantle,7,151,22
2023,11,27/05/2023,15.6,8.4,0,Kardinia Park,4:35 PM,"21,349",Geelong Cats,2.4,3.6,6.9,10.14,74,GWS Giants,2.3,6.5,8.9,12.9,81,Greater Western Sydney,17,Greater Western Sydney,7,155,22
2023,11,27/05/2023,31.3,21.8,0,Marrara Oval,6:55 PM,"9,316",Gold Coast Suns,4.1,8.3,11.5,13.6,84,Western Bulldogs,4.3,4.5,8.6,11.11,77,Gold Coast,22,Gold Coast,7,161,24
2023,11,27/05/2023,19.9,2.7,0,Perth Stadium,5:40 PM,"39,269",West Coast Eagles,2.3,4.5,5.9,6.1,46,Essendon,4.1,8.5,11.6,14.12,96,Essendon,24,Essendon,50,142,20
2023,11,28/05/2023,16.1,10.3,8.4,M.C.G.,1:10 PM,"30,357",Richmond,1.3,3.1,6.12,9.13,67,Port Adelaide,5.4,5.9,7.14,10.17,77,Port Adelaide,20,Port Adelaide,10,144,19
2023,11,28/05/2023,16.1,10.3,8.4,Docklands,3:20 PM,"39,467",Collingwood,4.3,7.5,13.8,16.9,105,North Melbourne,0.3,2.8,4.9,10.1,70,Collingwood,27,Collingwood,35,175,26
2023,11,28/05/2023,18.1,13,2.4,Adelaide Oval,4:10 PM,"33,188",Adelaide Crows,3.3,7.7,10.8,14.11,95,Brisbane Lions,3.5,5.8,6.17,10.18,78,Adelaide,11,Adelaide,17,173,24
2023,12,2/06/2023,14.1,2.3,0,M.C.G.,7:50 PM,"49,872",Melbourne,3.3,5.6,7.11,8.13,61,Carlton,1.2,2.5,5.6,6.8,44,Melbourne,19,Melbourne,17,105,14
2023,12,3/06/2023,25.3,13.8,0,Adelaide Oval,1:15 PM,"34,234",Port Adelaide,9.3,16.9,21.12,23.13,151,Hawthorn,2.3,3.5,8.8,14.12,96,Port Adelaide,82,Port Adelaide,55,247,37
2023,12,3/06/2023,18.8,4.1,0,Perth Stadium,2:35 PM,"41,713",West Coast Eagles,0.3,4.3,8.7,8.9,57,Collingwood,4.3,8.5,12.9,18.12,120,Collingwood,26,Collingwood,63,177,26
2023,12,3/06/2023,15.7,7.1,3.1,Docklands,7:25 PM,"41,944",Western Bulldogs,5.4,8.7,10.12,10.15,75,Geelong Cats,5.2,8.5,12.6,15.7,97,Western Bulldogs,2,Geelong,22,172,25
2023,12,3/06/2023,31.1,21.1,0,Marrara Oval,7:00 PM,"10,772",Gold Coast Suns,2.4,5.5,11.1,16.16,112,Adelaide Crows,6.1,8.4,11.6,13.9,87,Adelaide,17,Gold Coast,25,199,29
2023,12,4/06/2023,17.8,14.8,2.6,Sydney Showground,1:10 PM,"9,723",GWS Giants,2.4,6.9,8.12,15.14,104,Richmond,6.4,9.4,11.1,16.14,110,Richmond,13,Richmond,6,214,31
2023,12,4/06/2023,18.4,8.1,1,Docklands,4:40 PM,"40,488",Essendon,6.2,6.6,12.7,16.9,105,North Melbourne,3,6.4,10.8,15.9,99,Essendon,2,Essendon,6,204,31
2023,13,8/06/2023,19.3,11.9,0,S.C.G.,7:10 PM,"30,123",Sydney Swans,0,5.5,7.1,9.12,66,St Kilda,1.1,4.2,7.4,12.8,80,Sydney,9,St Kilda,14,146,21
2023,13,9/06/2023,14.7,8.1,6.6,Docklands,7:50 PM,"23,110",Western Bulldogs,4.5,7.5,9.6,13.7,85,Port Adelaide,6.1,8.3,12.7,16.11,107,Port Adelaide,4,Port Adelaide,22,192,29
2023,13,10/06/2023,15.9,7.8,0,M.C.G.,1:45 PM,"35,869",Hawthorn,4.1,5.4,11.7,15.8,98,Brisbane Lions,3.2,8.3,10.3,11.7,73,Brisbane Lions,17,Hawthorn,25,171,26
2023,13,10/06/2023,16.5,9.1,1.6,Adelaide Oval,4:05 PM,"39,450",Adelaide Crows,7.5,14.8,21.1,27.12,174,West Coast Eagles,2.1,4.2,6.3,8.4,52,Adelaide,66,Adelaide,122,226,35
2023,13,10/06/2023,19.3,11.8,19,Perth Stadium,5:25 PM,"46,843",Fremantle,1.3,4.4,8.9,10.1,70,Richmond,4.3,6.7,11.1,12.13,85,Richmond,15,Richmond,15,155,22
2023,13,11/06/2023,16.8,10.6,8.4,Bellerive Oval,3:20 PM,"5,025",North Melbourne,2.4,6.6,8.7,11.9,75,GWS Giants,4.3,7.5,12.9,15.13,103,Greater Western Sydney,5,Greater Western Sydney,28,178,26
2023,13,11/06/2023,16.6,9.6,0,M.C.G.,7:15 PM,"83,638",Carlton,1.5,3.1,5.1,6.16,52,Essendon,2.4,4.6,11.7,13.8,86,Essendon,11,Essendon,34,138,19
2023,13,12/06/2023,14.1,10.1,0,M.C.G.,3:20 PM,"83,578",Melbourne,1.4,3.8,6.11,8.18,66,Collingwood,3.1,5.4,6.5,9.8,62,Collingwood,8,Melbourne,4,128,17
2023,14,15/06/2023,17.1,9.4,2.2,Adelaide Oval,7:10 PM,"36,316",Port Adelaide,2.6,5.8,12.9,16.14,110,Geelong Cats,6.2,7.3,10.4,11.6,72,Geelong,7,Port Adelaide,38,182,27
2023,14,16/06/2023,21.9,7.3,0,Gabba,7:50 PM,"28,561",Brisbane Lions,2.2,7.5,10.13,13.19,97,Sydney Swans,4.2,6.6,8.6,12.9,81,Brisbane Lions,5,Brisbane Lions,16,178,25
2023,14,17/06/2023,21.1,4.8,0,Sydney Showground,4:35 PM,"8,633",GWS Giants,4.1,8.4,12.7,16.1,106,Fremantle,0.2,3.4,4.4,5.6,36,Greater Western Sydney,30,Greater Western Sydney,70,142,21
2023,14,17/06/2023,16,8.9,0.4,M.C.G.,7:25 PM,"62,686",Richmond,6.4,10.7,11.1,13.12,90,St Kilda,5,8.2,11.3,11.4,70,Richmond,17,Richmond,20,160,24
2023,14,18/06/2023,14,6,7.6,M.C.G.,1:10 PM,"29,602",Carlton,1.2,10.5,13.8,18.12,120,Gold Coast Suns,2.6,2.9,5.11,8.13,61,Carlton,44,Carlton,59,181,26
2023,14,18/06/2023,14,6,7.6,Docklands,4:40 PM,"23,829",North Melbourne,4.1,5.2,8.5,13.6,84,Western Bulldogs,1.5,5.8,10.9,15.15,105,Western Bulldogs,6,Western Bulldogs,21,189,28
2023,15,22/06/2023,12,5.4,0,Kardinia Park,7:20 PM,"19,617",Geelong Cats,3.4,4.7,5.1,11.12,78,Melbourne,2.1,4.8,6.11,8.15,63,Melbourne,1,Geelong,15,141,19
2023,15,23/06/2023,10.7,7.7,2.8,Docklands,7:50 PM,"28,985",St Kilda,1,2.3,6.5,8.8,56,Brisbane Lions,3.4,5.8,9.8,12.12,84,Brisbane Lions,23,Brisbane Lions,28,140,20
2023,15,24/06/2023,21,9.2,0,S.C.G.,4:35 PM,"31,367",Sydney Swans,9.4,14.9,25.14,31.19,205,West Coast Eagles,1,4.1,4.3,5.4,34,Sydney,68,Sydney,171,239,36
2023,15,24/06/2023,15.9,8.7,4,Perth Stadium,5:25 PM,"43,063",Fremantle,3.3,8.7,12.8,14.9,93,Essendon,2.3,5.3,6.5,9.7,61,Fremantle,22,Fremantle,32,154,23
2023,15,25/06/2023,12.8,7.4,3.4,M.C.G.,1:10 PM,"65,930",Collingwood,2.4,7.5,7.8,12.1,82,Adelaide Crows,1.5,2.8,9.9,11.14,80,Collingwood,27,Collingwood,2,162,23
2023,15,25/06/2023,25.6,9.3,0,Carrara,4:40 PM,"14,242",Gold Coast Suns,2,4.8,9.12,14.17,101,Hawthorn,3.1,3.4,5.4,5.4,34,Gold Coast,10,Gold Coast,67,135,19
